Queue ID,Project Name,Interconnecting Entity,County,State,Interconnection Location,Transmission Owner,Generation Type,Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Queue Date,Status,Proposed Completion Date,Withdrawn Date,Withdrawal Comment,Actual Completion Date,facilityType,Post Generator Interconnection Agreement Status,Interconnection Approval Date,inService,giaToExec,studyCycle,studyGroup,studyPhase,svcType,dp1ErisMw,dp1NrisMw,dp2ErisMw,dp2NrisMw,sisPhase1
J3445,,,Olmsted,MN,Westside,GridUnity,Gas,49.0,45.0,49.0,2024-04-11T04:00:00+00:00,Withdrawn,,2025-09-24T04:00:00+00:00,,,Combustion Turbine (Simple Cycle),,,2028-08-01T04:00:00+00:00,,DPP-2023,West,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3453,,,Holmes,MS,INDIANOLA 230/115 SUB - MCADAMS EHV 230.0kV,"ENTERGY MISSISSIPPI, LLC. EMTO",Battery Storage,100.0,100.0,100.0,2024-04-13T04:00:00+00:00,Withdrawn,,2025-09-29T04:00:00+00:00,,,Battery Storage,,,2028-09-01T04:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
R5092,,,Washington,,4JORD - 4ASHLEY 138.0kV,NORTHERN STATES POWER COMPANY,,185.0,185.0,185.0,2026-04-10T09:43:08+00:00,Active,,,,,,,,2024-06-30T04:00:00+00:00,,NO_CYCLE,NO_GROUP,,NRIS,0.0,0.0,0.0,0.0,
J3258,,,Ottawa,MI,TYLER,METC,Battery Storage,200.0,200.0,200.0,2024-04-17T04:00:00+00:00,Withdrawn,,2025-12-22T05:00:00+00:00,,,Battery Storage,,,2028-09-06T04:00:00+00:00,,DPP-2023,East (ITC),Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3265,,,Brookings,SD,BROOKINGS COUNTY,NORTHERN STATES POWER COMPANY,Battery Storage,175.0,175.0,175.0,2024-04-11T04:00:00+00:00,Withdrawn,,2025-12-23T05:00:00+00:00,,,Battery Storage,,,2028-08-17T04:00:00+00:00,,DPP-2023,West,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3272,,,Concordia,LA,VIDALIA,"ENTERGY LOUISIANA, LLC ELTO",Solar,85.0,85.0,85.0,2024-04-10T04:00:00+00:00,Withdrawn,,2025-08-18T04:00:00+00:00,,,Photovoltaic,,,2028-04-09T04:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3271,,,Mississippi,AR,AECC Dell 161kV - Nucor-Yamato 161kV Switching Station 161.0kV,ARKANSAS ELECTRIC COOPERATIVE CORPORATION AECT,Solar,230.0,230.0,230.0,2024-04-17T04:00:00+00:00,Withdrawn,,2025-09-03T04:00:00+00:00,,,Photovoltaic,,,2028-09-04T04:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3805,,,Fayette,IL,Coffeen North-Ramsey East-4557,AMEREN ILLINOIS,Solar,250.0,250.0,250.0,2024-03-27T04:00:00+00:00,Active,,,,,Photovoltaic,,,2027-09-01T04:00:00+00:00,,DPP-2023,Central,Study Not Started,NRIS,250.0,250.0,0.0,0.0,
J3728,,,Franklin,IL,Ameren E. West Frankfort - Franklin 138.0kV,Southern Illinois Power Cooperative,Battery Storage,400.0,400.0,400.0,2024-04-18T04:00:00+00:00,Withdrawn,,2025-09-30T04:00:00+00:00,,,Battery Storage,,,2028-02-01T05:00:00+00:00,,DPP-2023,Central,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3343,,,Knox,IL,4MONM BLVD W - 4CASTRO_JCT 138.0kV,AMEREN ILLINOIS,Solar,100.0,100.0,100.0,2024-03-27T04:00:00+00:00,Withdrawn,,2025-09-29T04:00:00+00:00,,,Photovoltaic,,,2028-09-01T04:00:00+00:00,,DPP-2023,Central,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3365,,,Tangipahoa,LA,AMITE - KENTWOOD 115.0kV,"ENTERGY LOUISIANA, LLC ELTO",Solar,100.0,100.0,100.0,2024-03-27T04:00:00+00:00,Withdrawn,,2025-09-05T04:00:00+00:00,,,Photovoltaic,,,2028-06-30T04:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3604,,,Sullivan,IN,Merom (HED) -  Dresser 345.0kV,"DUKE ENERGY INDIANA, LLC CIN",Gas,650.0,650.0,650.0,2024-04-18T04:00:00+00:00,Active,,,,,Combined Cycle,,,2027-09-01T04:00:00+00:00,,DPP-2023,Central,Study Not Started,NRIS,650.0,650.0,0.0,0.0,
J3603,,,Morehouse,LA,OAK RIDGE (LA) - STERLINGTON 115 SWYD 115.0kV,"ENTERGY LOUISIANA, LLC ELTO",Solar,175.0,175.0,175.0,2024-04-16T04:00:00+00:00,Withdrawn,,2025-12-23T05:00:00+00:00,,,Photovoltaic,,,2028-09-15T04:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3368,,,St. Landry,LA,Ville Platte - West Fork 230.0kV,CLECO POWER LLC CLEC,Wind,199.9,199.9,199.9,2024-04-18T04:00:00+00:00,Active,,,,,Wind Turbine,,,2028-10-30T04:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,199.9,199.9,0.0,0.0,
J3378,,,Jackson,LA,DANVILLE [LA],"ENTERGY LOUISIANA, LLC ELTO",Solar,140.0,140.0,140.0,2024-04-18T04:00:00+00:00,Withdrawn,,2025-12-23T05:00:00+00:00,,,Photovoltaic,,,2028-03-31T04:00:00+00:00,,DPP-2023,South,Study Not Started,ERIS,0.0,0.0,0.0,0.0,
J3859,,,Branch,MI,Other_,METC,Solar,200.0,200.0,200.0,2024-12-17T05:00:00+00:00,Pending Revision Approval,,,,,Photovoltaic,,,2028-10-01T04:00:00+00:00,,DPP-2025,East (ITC),Phase 1,NRIS,200.0,200.0,0.0,0.0,
J3852,,,Tuscola,MI,KIRK,ITC,Solar,200.0,200.0,200.0,2024-12-31T05:00:00+00:00,Withdrawn,,2026-04-15T04:00:00+00:00,,,Photovoltaic,,,2030-06-30T04:00:00+00:00,,DPP-2025,East (ITC),Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3451,,,Alcona,MI,IOSCO - SPRUCE ROAD 138.0kV,METC,Solar,120.0,120.0,120.0,2024-04-05T04:00:00+00:00,Active,,,,,Photovoltaic,,,2027-04-01T04:00:00+00:00,,DPP-2023,East (ITC),Study Not Started,NRIS,120.0,120.0,0.0,0.0,
J3448,,,Grant,WI,NELSON DEWEY (ATC) - GRAN GRAE (ATC) 161.0kV,DAIRYLAND POWER COOPERATIVE DPC,Wind,180.0,180.0,180.0,2024-04-18T04:00:00+00:00,Active,,,,,Wind Turbine,,,2028-08-31T04:00:00+00:00,,DPP-2023,West,Study Not Started,NRIS,180.0,140.0,0.0,0.0,
J3835,,,Saginaw,MI,Other_,ITC,Solar,130.0,130.0,130.0,2024-07-18T04:00:00+00:00,Active,,,,,Photovoltaic,,,2028-11-01T04:00:00+00:00,,DPP-2025,East (ITC),Phase 1,NRIS,100.0,100.0,0.0,0.0,
J3836,,,Eaton,MI,ONEIDA,METC,Battery Storage,250.0,250.0,250.0,2024-10-24T04:00:00+00:00,Active,,,,,Battery Storage,,,2028-10-06T04:00:00+00:00,,DPP-2025,East (ITC),Phase 1,NRIS,250.0,250.0,0.0,0.0,
J3837,,,Van Buren,MI,ARGENTA - PALISADES 345.0kV,METC,Solar,200.0,200.0,200.0,2024-12-02T05:00:00+00:00,Active,,,,,Photovoltaic,,,2029-06-01T04:00:00+00:00,,DPP-2025,East (ITC),Phase 1,NRIS,200.0,200.0,0.0,0.0,
J3800,,,Baraga,MI,Silver River,AMERICAN TRANSMISSION COMPANY,Gas,1.8,1.8,1.8,2024-04-17T04:00:00+00:00,Active,,,,,Combustion Turbine (Simple Cycle),,,2019-01-21T05:00:00+00:00,,DPP-2023,East (ATC),Study Not Started,NRIS,1.8,1.8,0.0,0.0,
J3460,,,St. Clair,MI,FITZ,ITC,Battery Storage,290.0,290.0,290.0,2024-04-16T04:00:00+00:00,Withdrawn,,2025-12-23T05:00:00+00:00,,,Battery Storage,,,2028-09-15T04:00:00+00:00,,DPP-2023,East (ITC),Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3489,,,McDonough,IL,Other_,AMEREN TRANSMISSION COMPANY OF ILLINOIS,Solar,105.0,105.0,105.0,2024-04-15T04:00:00+00:00,Withdrawn,,2025-09-30T04:00:00+00:00,,,Photovoltaic,,,2028-09-15T04:00:00+00:00,,DPP-2023,Central,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3425,,,Jasper,TX,Peachtree Substation,"EAST TEXAS ELECTRIC COOPERATIVE, INC.ETCT",Solar,59.2,59.2,59.2,2024-04-10T04:00:00+00:00,Withdrawn,,2025-09-29T04:00:00+00:00,,,Photovoltaic,,,2027-06-01T04:00:00+00:00,,DPP-2023,South,Study Not Started,ERIS,0.0,0.0,0.0,0.0,
J4258,,,,,,"ENTERGY TEXAS, INC. ETTO",,787.3,787.3,787.3,2026-08-06T21:56:48+00:00,Active,,,,,,,,2031-02-22T05:00:00+00:00,,DPP-2026,South,,NRIS,0.0,0.0,0.0,0.0,
J3871,,,St. Charles,LA,WATERFORD 500 SS,"ENTERGY LOUISIANA, LLC ELTO",Gas,770.0,735.0,770.0,2024-12-19T05:00:00+00:00,Withdrawn,,2025-09-24T04:00:00+00:00,,,Combined-Cycle – Steam Plant,,,2028-11-30T05:00:00+00:00,,DPP-2025,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3722,,,Hillsdale,MI,COLDWATER - MOORE ROAD 138.0kV,METC,Solar,150.0,150.0,150.0,2024-03-27T04:00:00+00:00,Active,,,,,Photovoltaic,,,2028-09-01T04:00:00+00:00,,DPP-2023,East (ITC),Study Not Started,NRIS,150.0,150.0,0.0,0.0,
J3527,,,Allamakee,IA,Lansing - Postville (DPC) 161kV,ITC MIDWEST,Wind,136.0,136.0,136.0,2024-04-16T04:00:00+00:00,Withdrawn,,2025-12-23T05:00:00+00:00,,,Wind Turbine,,,2027-03-01T05:00:00+00:00,,DPP-2023,West,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3528,,,Jasper,IL,7CASEY    - 7NEWTON   345.0kV,AMEREN ILLINOIS,Hybrid,225.0,225.0,225.0,2024-04-15T04:00:00+00:00,Active,,,,,Solar/Battery,,,2026-12-30T05:00:00+00:00,,DPP-2023,Central,Study Not Started,NRIS,225.0,225.0,0.0,0.0,
J3598,,,McLean,IL,Other_,AMEREN ILLINOIS,Wind,9.0,9.0,9.0,2024-04-17T04:00:00+00:00,Withdrawn,,2025-02-19T05:00:00+00:00,,,Wind Turbine,,,2028-04-01T04:00:00+00:00,,DPP-2023,Central,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3605,,,Liberty,TX,JACINTO,"ENTERGY TEXAS, INC. ETTO",Gas,465.0,430.0,465.0,2024-04-17T04:00:00+00:00,Withdrawn,,2025-09-24T04:00:00+00:00,,,Combustion Turbine (Simple Cycle),,,2027-10-15T04:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3843,,,Saginaw,MI,GOSS - SLATE 345.0kV,METC,Solar,300.0,300.0,300.0,2024-11-21T05:00:00+00:00,Active,,,,,Photovoltaic,,,2027-11-01T04:00:00+00:00,,DPP-2025,East (ITC),Phase 1,NRIS,300.0,300.0,0.0,0.0,
J3842,,,Richland,LA,Smalling 230kV Substation,"ENTERGY MISSISSIPPI, LLC. EMTO",Gas,770.0,735.0,770.0,2024-10-31T04:00:00+00:00,Withdrawn,,2025-09-11T04:00:00+00:00,,,Combined Cycle,,,2028-01-31T05:00:00+00:00,,DPP-2025,South,Phase 1,ERIS,0.0,0.0,0.0,0.0,
J3857,,,Iosco,MI,ALCONA - WHITTEMORE 138.0kV,METC,Solar,105.0,105.0,105.0,2024-12-26T05:00:00+00:00,Withdrawn,,2026-04-16T04:00:00+00:00,,,Photovoltaic,,,2030-04-01T04:00:00+00:00,,DPP-2025,East (ITC),Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3851,,,McDonough,IL,Macomb West,AMEREN ILLINOIS,Battery Storage,200.0,200.0,200.0,2024-12-31T05:00:00+00:00,Withdrawn,,2025-12-19T05:00:00+00:00,,,Battery Storage,,,2030-06-30T04:00:00+00:00,,DPP-2025,Central,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3856,,,Wabash,IL,08GIBSON (PSI) - 7ALBION   345.0kV,AMEREN ILLINOIS,Wind,235.0,235.0,235.0,2024-12-26T05:00:00+00:00,Active,,,,,Wind Turbine,,,2030-04-01T04:00:00+00:00,,DPP-2025,Central,Phase 1,NRIS,235.0,153.0,0.0,0.0,
J3458,,,Cross,AR,TWIST - PARKIN 161.0kV,"ENTERGY ARKANSAS, LLC EATO",Solar,170.0,170.0,170.0,2024-04-18T04:00:00+00:00,Withdrawn,,2025-09-25T04:00:00+00:00,,,Solar/Battery,,,2028-01-01T05:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J4114,,,Washington,IA,SUB T HASKINS,MIDAMERICAN ENERGY CO. MEC,Gas,525.0,525.0,525.0,2025-10-06T04:00:00+00:00,Active,,,,,Combustion Turbine (Simple Cycle),,,2030-07-31T04:00:00+00:00,,DPP-2025,West,Phase 1,NRIS,525.0,525.0,0.0,0.0,
J4112,,,Rock Island,IL,OAK GROVE - SUB 93 LOUISA 345.0kV,MIDAMERICAN ENERGY CO. MEC,Wind,300.0,300.0,300.0,2025-10-07T04:00:00+00:00,Withdrawn,,2026-08-25T04:00:00+00:00,,,Wind Turbine,,,2030-10-15T04:00:00+00:00,,DPP-2026,West,,NRIS,0.0,0.0,0.0,0.0,
J3748,,,Washington,MS,Gerald Andrus 230 kV,"ENTERGY MISSISSIPPI, LLC. EMTO",Hybrid,200.0,200.0,200.0,2024-04-18T04:00:00+00:00,Withdrawn,,2025-12-23T05:00:00+00:00,,,Solar/Battery,,,2028-03-01T05:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3764,,,Madison,MS,Andes Substation 230 kV,"ENTERGY MISSISSIPPI, LLC. EMTO",Hybrid,170.0,170.0,170.0,2024-04-18T04:00:00+00:00,Active,,,,,Solar/Battery,,,2028-03-01T05:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,170.0,170.0,0.0,0.0,
J3476,,,St. Croix,WI,Pine Lake Tap - APPLE RIVER  (DPC) 161.0kV,NORTHERN STATES POWER COMPANY,Solar,150.0,150.0,150.0,2024-04-17T04:00:00+00:00,Withdrawn,,2025-09-29T04:00:00+00:00,,,Photovoltaic,,,2028-09-15T04:00:00+00:00,,DPP-2023,West,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3741,,,Cleveland,AR,WOODWARD 115 SUB - RISON 115.0kV,"ENTERGY ARKANSAS, LLC EATO",Solar,155.0,155.0,155.0,2024-04-18T04:00:00+00:00,Withdrawn,,2025-09-26T04:00:00+00:00,,,Photovoltaic,,,2028-09-30T04:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3459,,,Craighead,AR,CASH - NEWPORT AB 161.0kV,"ENTERGY ARKANSAS, LLC EATO",Solar,200.0,200.0,200.0,2024-04-17T04:00:00+00:00,Withdrawn,,2025-09-29T04:00:00+00:00,,,Photovoltaic,,,2028-09-15T04:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3742,,,Otter Tail,MN,Wahpeton - Fergus Falls 230.0kV,OTTER TAIL POWER COMPANY OTP,Hybrid,160.0,160.0,160.0,2024-06-06T04:00:00+00:00,Active,,,,,Solar/Battery,,,2028-12-15T05:00:00+00:00,,DPP-2023,West,Study Not Started,NRIS,160.0,160.0,0.0,0.0,
J3473,,,Bay,MI,Other_,ITC,Solar,150.0,150.0,150.0,2024-04-18T04:00:00+00:00,Pending Revision Approval,,,,,Photovoltaic,,,2028-11-01T04:00:00+00:00,,DPP-2023,East (ITC),Study Not Started,NRIS,150.0,150.0,0.0,0.0,
J3503,,,Newton,IN,Morrison Ditch 345 kV substation (LRTP projects 15 & 16) - BUS #255210,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC NIPS,Solar,200.0,200.0,200.0,2024-04-18T04:00:00+00:00,Withdrawn,,2025-09-30T04:00:00+00:00,,,Photovoltaic,,,2028-09-30T04:00:00+00:00,,DPP-2023,Central,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3763,,,Wayne,MI,DBGEN GIS,ITC,Waste Heat Recovery,7.5,7.5,7.5,2024-04-18T04:00:00+00:00,Active,,,,,Combined-Cycle – Steam Plant,,,2026-06-01T04:00:00+00:00,,DPP-2023,East (ITC),Study Not Started,NRIS,7.5,7.5,0.0,0.0,
J3761,,,Ogemaw,MI,GALLAGHER - TWINING 138.0kV,METC,Solar,145.8,145.8,145.8,2024-04-05T04:00:00+00:00,Active,,,,,Photovoltaic,,,2027-11-01T04:00:00+00:00,,DPP-2023,East (ITC),Study Not Started,NRIS,145.8,145.8,0.0,0.0,
J4111,,,Hot Spring,AR,SHERIDAN EHV - MAGNET COVE 500.0kV,"ENTERGY ARKANSAS, LLC",Gas,650.0,650.0,650.0,2025-10-07T04:00:00+00:00,Withdrawn,,2025-12-19T05:00:00+00:00,,,Combined Cycle,,,2030-06-30T04:00:00+00:00,,DPP-2025,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J4113,,,Cerro Gordo,IA,Killdeer,ITC MIDWEST,Gas,787.4,787.4,787.4,2025-10-06T04:00:00+00:00,Active,,,,,Combustion Turbine (Simple Cycle),,,2028-06-30T04:00:00+00:00,,DPP-2025,West,Phase 1,NRIS,525.0,525.0,0.0,0.0,
J3552,,,McLeod,MN,Hutchinson Municipal - GRE Big Swan 115.0kV,GREAT RIVER ENERGY,Solar,112.0,112.0,112.0,2024-04-16T04:00:00+00:00,Active,,,,,Photovoltaic,,,2028-10-31T04:00:00+00:00,,DPP-2023,West,Study Not Started,NRIS,112.0,112.0,0.0,0.0,
J3555,,,Boone,IA,BEAVER CREEK,MIDAMERICAN ENERGY CO. MEC,Wind,84.0,84.0,84.0,2024-04-18T04:00:00+00:00,Withdrawn,,2025-07-09T04:00:00+00:00,,,Wind Turbine,,,2027-10-30T04:00:00+00:00,,DPP-2023,West,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3765,,,St. James,LA,ST JAMES,"ENTERGY LOUISIANA, LLC ELTO",Hybrid,8.0,8.0,8.0,2024-04-18T04:00:00+00:00,Withdrawn,,2025-09-26T04:00:00+00:00,,,Combustion Turbine (Simple Cycle),,,2024-04-18T04:00:00+00:00,,DPP-2023,South,Study Not Started,ERIS,0.0,0.0,0.0,0.0,
J3756,,,Marquette,MI,Huron,AMERICAN TRANSMISSION COMPANY,Gas,4.2,4.2,4.2,2024-04-17T04:00:00+00:00,Active,,,,,Combustion Turbine (Simple Cycle),,,2019-01-21T05:00:00+00:00,,DPP-2023,East (ATC),Study Not Started,NRIS,4.2,4.2,0.0,0.0,
J3746,,,Grant,LA,Rodemacher - Sherwood 230.0kV,CLECO POWER LLC CLEC,Hybrid,250.0,250.0,250.0,2024-04-18T04:00:00+00:00,Withdrawn,,2025-12-23T05:00:00+00:00,,,Solar/Battery,,,2028-03-01T05:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3504,,,Bollinger,MO,5HERITAGE - 5FREDTN  161.0kV,AMEREN MISSOURI,Solar,150.0,150.0,150.0,2024-04-16T04:00:00+00:00,Withdrawn,,2025-12-23T05:00:00+00:00,,,Photovoltaic,,,2028-09-30T04:00:00+00:00,,DPP-2023,Central,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3750,,,Mercer,IL,OAK GROVE - SANDBURG (AMRN) 345.0kV,MIDAMERICAN ENERGY CO. MEC,Wind,250.0,250.0,250.0,2024-04-18T04:00:00+00:00,Active,,,,,Wind Turbine,,,2028-10-30T04:00:00+00:00,,DPP-2023,West,Study Not Started,NRIS,250.0,250.0,0.0,0.0,
J3766,,,Pottawattamie,IA,ROLLING HILLS - PONY CREEK 345.0kV,MIDAMERICAN ENERGY CO. MEC,Wind,235.0,235.0,235.0,2024-04-18T04:00:00+00:00,Withdrawn,,2025-04-09T04:00:00+00:00,,,Wind Turbine,,,2026-10-30T04:00:00+00:00,,DPP-2023,West,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3588,,,Lawrence,AR,J2733 Sub,"ENTERGY ARKANSAS, LLC EATO",Solar,100.0,100.0,100.0,2024-04-17T04:00:00+00:00,Withdrawn,,2025-09-30T04:00:00+00:00,,,Photovoltaic,,,2028-09-30T04:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3587,,,Jefferson,TX,PORT ACRES BULK,"ENTERGY TEXAS, INC. ETTO",Gas,110.0,110.0,110.0,2024-04-18T04:00:00+00:00,Withdrawn,,2025-09-26T04:00:00+00:00,,,Co-gen,,,2027-07-01T04:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS-Only,0.0,0.0,0.0,0.0,
J3629,,,Bolivar,MS,DELTA SWYD - DREW [MS] 115.0kV,"ENTERGY MISSISSIPPI, LLC. EMTO",Solar,210.0,210.0,210.0,2024-04-18T04:00:00+00:00,Withdrawn,,2025-09-30T04:00:00+00:00,,,Photovoltaic,,,2027-12-15T05:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3626,,,Craighead,AR,INDEPENDENCE-ISES - POWERLINE ROAD 500.0kV,"ENTERGY ARKANSAS, LLC EATO",Solar,500.0,500.0,500.0,2024-04-18T04:00:00+00:00,Withdrawn,,2025-09-30T04:00:00+00:00,,,Photovoltaic,,,2027-12-31T05:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3506,,,Pike,IL,Hull 138kV,AMEREN ILLINOIS,Battery Storage,100.0,100.0,100.0,2024-04-15T04:00:00+00:00,Withdrawn,,2024-08-13T04:00:00+00:00,,,Battery Storage,,,2028-06-30T04:00:00+00:00,,DPP-2023,Central,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3554,,,Adair,IA,SOUTHERN HILLS,MIDAMERICAN ENERGY CO. MEC,Wind,96.0,96.0,96.0,2024-04-18T04:00:00+00:00,Withdrawn,,2025-07-09T04:00:00+00:00,,,Wind Turbine,,,2027-10-30T04:00:00+00:00,,DPP-2023,West,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3589,,,Lincoln,MS,FRANKLIN EHV - MCCOMB 115.0kV,"ENTERGY MISSISSIPPI, LLC. EMTO",Solar,160.0,160.0,160.0,2024-04-17T04:00:00+00:00,Withdrawn,,2025-09-30T04:00:00+00:00,,,Photovoltaic,,,2028-09-30T04:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3586,,,Montgomery,TX,JACINTO - PEACH CREEK 230.0kV,"ENTERGY TEXAS, INC. ETTO",Solar,205.8,205.8,205.8,2024-04-18T04:00:00+00:00,Active,,,,,Solar/Battery,,,2028-01-01T05:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,205.8,165.0,0.0,0.0,
J3591,,,St. Helena,LA,MCKNIGHT - PLANT DANIEL 500.0kV,"ENTERGY LOUISIANA, LLC ELTO",Hybrid,400.0,400.0,400.0,2024-04-17T04:00:00+00:00,Withdrawn,,2025-12-29T05:00:00+00:00,,,Solar/Battery,,,2028-08-31T04:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,400.0,400.0,0.0,0.0,
J3630,,,East Feliciana,LA,MOLER - COLFEL 230.0kV,"ENTERGY LOUISIANA, LLC ELTO",Solar,77.0,77.0,77.0,2024-04-18T04:00:00+00:00,Active,,,,,Photovoltaic,,,2028-06-15T04:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,77.0,77.0,0.0,0.0,
J3625,,,Winn,LA,JELD WEN - WINNFIELD 115 SUB 115.0kV,"ENTERGY LOUISIANA, LLC ELTO",Hybrid,82.0,82.0,82.0,2024-04-05T04:00:00+00:00,Withdrawn,,2025-09-26T04:00:00+00:00,,,Solar/Battery,,,2027-10-27T04:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3254,,,Pulaski,IL,5CAPE GIR3 - 5JOPPA SR 161.0kV,AMEREN TRANSMISSION COMPANY OF ILLINOIS,Hybrid,175.0,175.0,175.0,2024-04-15T04:00:00+00:00,Active,,,,,Solar/Battery,,,2026-12-30T05:00:00+00:00,,DPP-2023,Central,Study Not Started,NRIS,175.0,175.0,0.0,0.0,
J3751,,,Madison,IL,7COFFEEN  - 7ROXFORD  345.0kV,AMEREN ILLINOIS,Wind,236.0,236.0,236.0,2024-04-18T04:00:00+00:00,Withdrawn,,2025-12-23T05:00:00+00:00,,,Wind Turbine,,,2028-10-31T04:00:00+00:00,,DPP-2023,Central,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3747,,,Lonoke,AR,WHITE BLUFF EHV - KEO EHV 500.0kV,"ENTERGY ARKANSAS, LLC EATO",Hybrid,300.0,300.0,300.0,2024-04-17T04:00:00+00:00,Withdrawn,,2025-12-23T05:00:00+00:00,,,Solar/Battery,,,2028-03-01T05:00:00+00:00,,DPP-2023,South,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3331,,,Sullivan,IN,Petersburg - Sullivan (AEP/PJM) 345.0kV,INDIANAPOLIS POWER & LIGHT COMPANY,Gas,470.0,470.0,470.0,2024-04-17T04:00:00+00:00,Active,,,,,Combustion Turbine (Simple Cycle),,,2028-05-01T04:00:00+00:00,,DPP-2023,Central,Study Not Started,NRIS,470.0,470.0,0.0,0.0,
J3332,,,Calumet,WI,Forest Junction - Cypress 345.0kV,AMERICAN TRANSMISSION COMPANY,Wind,150.0,150.0,150.0,2024-04-17T04:00:00+00:00,Withdrawn,,2025-09-30T04:00:00+00:00,,,Wind Turbine,,,2028-05-01T04:00:00+00:00,,DPP-2023,East (ATC),Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3505,,,Bollinger,MO,5HERITAGE - 5FREDTN  161.0kV,AMEREN MISSOURI,Battery Storage,150.0,150.0,150.0,2024-04-16T04:00:00+00:00,Active,,,,,Battery Storage,,,2028-09-30T04:00:00+00:00,,DPP-2023,Central,Study Not Started,NRIS,150.0,150.0,0.0,0.0,
J3524,,,Watonwan,MN,Crandall - Fieldon 345.0kV,NORTHERN STATES POWER COMPANY,Solar,300.0,300.0,300.0,2024-04-18T04:00:00+00:00,Withdrawn,,2025-09-29T04:00:00+00:00,,,Photovoltaic,,,2028-08-31T04:00:00+00:00,,DPP-2023,West,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
J3355,,,Fulton,IL,4IPAVA 3 - 4HAVANA2 138.0kV,AMEREN ILLINOIS,Wind,100.6,100.6,100.6,2024-04-10T04:00:00+00:00,Withdrawn,,2025-12-23T05:00:00+00:00,,,Wind Turbine,,,2027-09-15T04:00:00+00:00,,DPP-2023,Central,Study Not Started,ERIS,0.0,0.0,0.0,0.0,
J3356,,,Pike,IN,RATTS - ALGIERS 69.0kV,HOOSIER ENERGY,Hybrid,65.0,65.0,65.0,2024-04-16T04:00:00+00:00,Withdrawn,,2025-09-26T04:00:00+00:00,,,Solar/Battery,,,2026-10-01T04:00:00+00:00,,DPP-2023,Central,Study Not Started,NRIS,0.0,0.0,0.0,0.0,
